bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,381,7293,tnd,ango1257,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/3527"", ""label"": ""Tunebo""}, {""url"": ""https://www.wikidata.org/entity/Q25559604"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tnb"", ""label"": ""Tunebo""}], ""meds"": [[""8577"", ""grammar_sketch"", 1995, 273, ""Casilimas Rojas, Clara Ines 1995""], [""145111"", ""wordlist_or_less"", 1970, 0, ""Arango, F. 1970""], [""39893"", ""wordlist_or_less"", 1928, 3, ""Gonz\u00e1lez, Julio 1928""], [""91134"", ""wordlist_or_less"", 1736, 0, ""Rivero J. 1956 [1736]""]]}",6.54198,language,-71.9212,South America,,Angosturas Tunebo,'Angosturas Tunebo [ango1257][tnd]-l-':1,10037
False,Spoken L1 Language,0,0,0,,118,715,ans,anse1238,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""477658"", ""phonology_or_text"", 2011, 144, ""Rend\u00f3n G., Guillermo 2011""], [""8661"", ""wordlist_or_less"", 1946, 2, ""Rivet, Paul 1946""], [""164460"", ""wordlist_or_less"", 1539, 25, ""Robledo, Jorge 1865 [1539]""]]}",6.24999,language,-76.05,South America,,Anserma,'Anserma [anse1238][ans]-l-':1,2318
False,Spoken L1 Language,0,0,0,,381,3280,NOCODE_Antioquian,anti1242,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Antioquian"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Antioquian, an extinct poorly attested Core Chibchan language, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:ew:Rivet:Precolombienne**, **hh:ew:DuqueEspinosa:Antioquia**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q19870733"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Antioquian_languages"", ""label"": null}], ""meds"": [[""435617"", ""wordlist_or_less"", 1994, 142, ""Marcela Duque and Ivan Dar\u00edo Espinosa 1994""], [""8661"", ""wordlist_or_less"", 1946, 2, ""Rivet, Paul 1946""]]}",7.199341,language,-75.342236,South America,,Antioquian,'Antioquian [anti1242]-l-':1,4991
False,Spoken L1 Language,0,0,0,,400,400,apy,apal1257,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/apy"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/655"", ""label"": ""Apala\u00ed""}, {""url"": ""https://en.wikipedia.org/wiki/Apala%C3%AD_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/apal1257"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_apl"", ""label"": ""Apala\u00ed""}, {""url"": ""https://www.wikidata.org/entity/Q2736980"", ""label"": null}], ""meds"": [[""79099"", ""grammar"", 1986, 95, ""Edward Koehn and Sally Koehn 1986""], [""84671"", ""grammar"", 1982, 0, ""Howell, Kenneth J. 1982""], [""87349"", ""grammar_sketch"", 1974, 0, ""Jackson, Walter S. 1974""], [""123860"", ""phonology_or_text"", 1973, 3, ""Gudschinsky, Sarah C. 1973""], [""74165"", ""phonology_or_text"", 1971, 12, ""Edward Koehn and Sally Sharp Koehn 1971""], [""79733"", ""phonology_or_text"", 1968, 0, ""Jackson, Walter S. 1968""], [""149475"", ""wordlist_or_less"", 1882, 17, ""Jules Crevaux and P. Sagot and Adam, Lucien 1882""]]}",1.49792,language,-54.7457,South America,,Apalaí,'Apalaí [apal1257][apy]-l-':1,1830
False,Spoken L1 Language,0,0,0,,400,3378,NOCODE_Apiaka-Tocantins,apia1247,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Apiaka-Tocantins"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Apiaka of the Tocantins river, an extinct Cariban language of the Xing\u00fa subgroup attested with wordlists in **hh:w:Ehrenreich:Apiaka**, **hh:w:Krause:Yaruma**, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24.\nIt is not to be confused with the more well-known Apiak\u00e1 [api] language of the Tapajos river in Tupi-Guarani Subgroup VI. See also: Apiak\u00e1 [api].""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16829627"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Apingi_language"", ""label"": null}], ""meds"": [[""118878"", ""wordlist_or_less"", 1895, 9, ""Paul Ehrenreich 1895""]]}",-6.5,language,-49.771729,South America,,Apiaka-Tocantins,'Apiaka-Tocantins [apia1247]-l-':1,5152
False,Spoken L1 Language,0,0,0,,32,7737,api,apia1248,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/656"", ""label"": ""Apiak\u00e1""}, {""url"": ""https://www.wikidata.org/entity/Q3507941"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Apiak%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/apia1248"", ""label"": null}], ""meds"": [[""581910"", ""phonology_or_text"", 2017, 103, ""Sousa, Suseile Andrade 2017""], [""156375"", ""phonology_or_text"", 2007, 43, ""P\u00e1dua, Alexandre Jorge 2007""], [""78160"", ""wordlist_or_less"", 1936, 35, ""de Campos, Murillo 1936""], [""470915"", ""wordlist_or_less"", 1902, 15, ""Koch-Gr\u00fcnberg, Theodor 1902""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""68225"", ""wordlist_or_less"", 1851, 0, ""de Castelnau, Francis 1851""], [""19639"", ""wordlist_or_less"", 1844, 21, ""Guimar\u00e3es, Jos\u00e9 da Silva 1844""]]}",-7.84711,language,-57.91,South America,,Apiaká,'Apiaká [apia1248][api]-l-':1,10459
False,Spoken L1 Language,0,0,0,,81,3728,apn,apin1244,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/apn"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/658"", ""label"": ""Apinay\u00e9""}, {""url"": ""https://en.wikipedia.org/wiki/Apinay%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/apin1244"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_api"", ""label"": ""Apinay\u00e9""}, {""url"": ""https://www.wikidata.org/entity/Q2858311"", ""label"": null}], ""meds"": [[""312359"", ""long_grammar"", 2005, 445, ""Cunha de Oliveira, Christiane 2005""], [""53582"", ""grammar"", 1962, 158, ""John C. Callow 1962""], [""41704"", ""grammar"", 1914, 4, ""Sala, Antonio Maria 1914""], [""25080"", ""grammar_sketch"", 1894, 21, ""Ehrenreich, Paul 1894-95""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""], [""54846"", ""wordlist_or_less"", 1862, 1, ""Latham, Robert Gordon 1862""], [""68225"", ""wordlist_or_less"", 1851, 0, ""de Castelnau, Francis 1851""], [""80889"", ""wordlist_or_less"", 1849, 14, ""da Silva e Sousa, Luiz Antonio 1849""]]}",-6.10774,language,-47.6315,South America,,Apinayé,'Apinayé [apin1244][apn]-l-':1,5558
False,Spoken L1 Language,0,0,0,,310,4664,NOCODE_Apolista,apol1242,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Apolista"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Some century-old data is attributable to an Arawakan language of Bolivia (**hh:v:deCrequi-MontfortRivet:Apolista**, **hh:vw:Payne:Apolista**)\ngiven the name Apolista. Although the present and past status of this language is not unequivocal (**hh:hv:Ramirez:Arawak-Bolivia**),\na language for the old data is missing in E16/E17/E18/E19/E20/E21/E22/E23/E24.""}, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1574"", ""label"": ""Lapachu""}, {""url"": ""https://en.wikipedia.org/wiki/Lapachu_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q16916645"", ""label"": null}], ""meds"": [[""322629"", ""wordlist_or_less"", 2013, 2, ""Swintha Danielsen 2013""], [""118174"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""]]}",-14.83,language,-68.66,South America,,Apolista,'Apolista [apol1242]-l-':1,6848
False,Unattested,0,0,0,,204,204,NOCODE_Apoto,apot1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""25114"", ""wordlist_or_less"", 1948, 1, ""Curt Nimuendaj\u00fa 1948""]]}",,language,,South America,,Apoto,'Apoto [apot1235]-l-':1,851
False,Spoken L1 Language,0,0,0,,310,4670,apu,apur1254,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/apu"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3202"", ""label"": ""Apurin\u00e1""}, {""url"": ""https://en.wikipedia.org/wiki/Apurin%C3%A3_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/apur1254"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_apu"", ""label"": ""Apurin\u00e3""}, {""url"": ""https://www.wikidata.org/entity/Q2859081"", ""label"": null}], ""meds"": [[""8990"", ""long_grammar"", 2000, 705, ""Facundes, Sidney da Silva 2000""], [""104611"", ""grammar_sketch"", 1894, 60, ""J. E. R. Polak 1894""], [""10978"", ""wordlist_or_less"", 1866, 9, ""William Chandless 1866""]]}",-8.21692,language,-66.7714,South America,,Apurinã,'Apurinã [apur1254][apu]-l-':1,6863
False,Spoken L1 Language,0,0,0,,230,2651,arl,arab1268,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/arl"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/660"", ""label"": ""Arabela""}, {""url"": ""https://en.wikipedia.org/wiki/Arabela_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/arab1268"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_arb"", ""label"": ""Arabela""}, {""url"": ""https://www.wikidata.org/entity/Q2591221"", ""label"": null}], ""meds"": [[""96980"", ""grammar_sketch"", 1999, 322, ""Rich, Rolland 1999""], [""27682"", ""grammar_sketch"", 1975, 36, ""Rich, Rolland 1975""], [""161176"", ""phonology_or_text"", 1963, 14, ""Rich, Furne 1963""], [""146885"", ""phonology_or_text"", 1958, 0, ""Rich, Furne 1958""], [""17002"", ""wordlist_or_less"", 1955, 0, ""Rich, Furne and Roland Rich 1955-74""]]}",-1.96126,language,-75.0612,South America,,Arabela,'Arabela [arab1268][arl]-l-':1,4377
False,Unclassifiable,0,0,0,,394,394,NOCODE_Aracaju,arac1235,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16829893"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Arakaj%C3%BA_language"", ""label"": null}], ""meds"": [[""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""]]}",,language,,South America,,Aracaju,'Aracaju [arac1235]-l-':1,1794
False,Spoken L1 Language,0,0,0,,310,3034,NOCODE_Araicu,arai1239,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Araicu"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Araicu, an extinct Northern Arawakan language attested with a vocabulary in **hh:hw:Martius:Brasiliens**, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:hvw:Ramirez:Arawak**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7968772"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Waraik%C3%BA_language"", ""label"": null}], ""meds"": [[""61736"", ""wordlist_or_less"", 2001, 12, ""Henri Ramirez 2001""], [""79048"", ""wordlist_or_less"", 1867, 3, ""von Martius, Carl Friedrich Philip 1867""]]}",-3.104315,language,-67.2052,South America,,Araicu,'Araicu [arai1239]-l-':1,4690
False,Spoken L1 Language,0,0,0,,180,6329,aro,arao1248,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/aro"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/3858"", ""label"": ""Araona""}, {""url"": ""https://en.wikipedia.org/wiki/Araona_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/arao1248"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ana"", ""label"": ""Araona""}, {""url"": ""https://www.wikidata.org/entity/Q958414"", ""label"": null}], ""meds"": [[""41284"", ""long_grammar"", 2006, 749, ""Carola Emkow 2006""], [""127015"", ""grammar"", 1980, 126, ""Donald Pitman 1980""], [""123263"", ""wordlist_or_less"", 1887, 16, ""Armentia, Nicol\u00e1s 1887""]]}",-12.4242,language,-67.7293,South America,,Araona,'Araona [arao1248][aro]-l-':1,8951
False,Spoken L1 Language,0,0,0,,211,6457,arj,arap1275,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1705"", ""label"": ""Arapaso""}, {""url"": ""https://www.wikidata.org/entity/Q9627356"", ""label"": null}], ""meds"": [[""9035"", ""wordlist_or_less"", 1972, 3, ""Br\u00fczzi Alves da Silva, Alcionilio 1972""]]}",0.13727,language,-67.7282,South America,,Arapaso,'Arapaso [arap1275][arj]-l-':1,9092
False,Spoken L1 Language,0,0,0,,32,7748,awt,araw1273,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/663"", ""label"": ""Arawet\u00e9""}, {""url"": ""https://www.wikidata.org/entity/Q4784535"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Arawet%C3%A9_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/araw1273"", ""label"": null}], ""meds"": [[""37959"", ""long_grammar"", 2009, 519, ""Solano, Eliete de Jesus Bararu\u00e1 2009""], [""104093"", ""grammar_sketch"", 1998, 25, ""Vieira, Marcia Damaso and de Freitas Leite, Yonne 1998""], [""118180"", ""wordlist_or_less"", 1984, 12, ""Ribeiro, Berta G. 1984-1985""], [""38361"", ""wordlist_or_less"", 1983, 38, ""Ribeiro, Berta G. 1983""], [""128093"", ""wordlist_or_less"", 1978, 20, ""Arnaud, Expedito 1978""]]}",-4.90246,language,-52.5001,South America,,Araweté,'Araweté [araw1273][awt]-l-':1,10485
False,Spoken L1 Language,0,0,0,,310,4687,arw,araw1276,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/arw"", ""label"": null}, {""url"": ""http://crubadan.org/languages/arw-x-grammar"", ""label"": null}, {""url"": ""http://crubadan.org/languages/arw-x-jontho"", ""label"": null}, {""url"": ""http://crubadan.org/languages/arw-x-nso"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/1708"", ""label"": ""Lokono""}, {""url"": ""https://en.wikipedia.org/wiki/Arawak_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/araw1276"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ara"", ""label"": ""Arawak""}, {""url"": ""https://www.wikidata.org/entity/Q2655664"", ""label"": null}], ""meds"": [[""99224"", ""long_grammar"", 2002, 536, ""Patte, Marie-France 2002""], [""47371"", ""long_grammar"", 1987, 396, ""Willem J. A. Pet 1987""], [""317238"", ""long_grammar"", 1928, 313, ""C. H. de Goeje 2009 [1928]""], [""312853"", ""grammar_sketch"", 1882, 75, ""J. Crevaux and P. Sagot and Adam, Lucien 1882""], [""74320"", ""phonology_or_text"", 1871, 9, ""Daniel G. Brinton 1871""], [""11297"", ""wordlist_or_less"", 1868, 56, ""Brett, W. H. 1868""], [""320847"", ""wordlist_or_less"", 1765, 53, ""An\u00f3nimo, {} 1765""], [""137781"", ""wordlist_or_less"", 1594, 52, ""George F. Warner 1899 [1594-1595]""]]}",5.64295,language,-56.9243,South America,,Lokono,'Lokono [araw1276][arw]-l-':1,6887
False,Spoken L1 Language,0,0,0,,180,6319,NOCODE_Arazaire,araz1236,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Arazaire"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Arazaire, an extinct Panoan languages of the Madre de Dios area, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:hvb:Fleck:Panoan**, **hh:w:Llosa:Arazaires**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q4784301"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Arazaire_language"", ""label"": null}], ""meds"": [[""146867"", ""wordlist_or_less"", 1906, 5, ""Enrique S. Llosa 1906""]]}",-13.25,language,-70.8,South America,,Arazaire,'Arazaire [araz1236]-l-':1,8927
False,Spoken L1 Language,4,0,0,,138,4111,qxu,areq1237,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qxu"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q12953837"", ""label"": null}], ""meds"": [[""8019"", ""grammar_sketch"", 1998, 327, ""Courtney, Ellen Hazlehurst 1998""], [""149702"", ""phonology_or_text"", 1987, 115, ""Anonymous 1987""], [""110105"", ""wordlist_or_less"", 1976, 0, ""Adams, Stewart M. 1976""]]}",-15.1806,language,-72.6333,South America,,Arequipa-La Unión Quechua,"('Antabamba {Arequipa-La Union Quechua} [anta1257]':1,'Cotahuasi [cota1243]':1,'Highland Arequipa [high1279]':1,'Northern Arequipa [nort2977]':1)'Arequipa-La Unión Quechua [areq1237][qxu]-l-':1",6143
False,Sign Language,0,0,0,,249,982,aed,arge1236,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/7001"", ""label"": ""Argentine Sign Language""}, {""url"": ""https://www.wikidata.org/entity/Q3322073"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Argentine_Sign_Language"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_lsa"", ""label"": ""Lengua de Se\u00f1as Argentina""}], ""meds"": [[""584386"", ""long_grammar"", 1996, 382, ""Massone, Maria Ignacia 1996""], [""475230"", ""phonology_or_text"", 1993, 0, ""Crespo, Nina 1993""]]}",-34.797,language,-59.1798,South America,,Argentine Sign Language,'Argentine Sign Language [arge1236][aed]-l-':1,2781
False,Spoken L1 Language,0,0,0,,381,10041,arh,arhu1242,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/arh"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/666"", ""label"": ""Ica""}, {""url"": ""https://en.wikipedia.org/wiki/Arhuaco_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/arhu1242"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ika"", ""label"": ""Ika""}, {""url"": ""https://www.wikidata.org/entity/Q2640621"", ""label"": null}], ""meds"": [[""40620"", ""grammar"", 1985, 194, ""Frank, Paul Stephen 1985""], [""33941"", ""grammar_sketch"", 1952, 40, ""Jos\u00e9 de Vinalesa 1952""], [""301891"", ""wordlist_or_less"", 1951, 130, ""Isaacs, Jorge 1951""], [""99534"", ""wordlist_or_less"", 1920, 12, ""Walther Lehmann 1920""], [""143987"", ""wordlist_or_less"", 1892, 12, ""Celed\u00f3n, Rafael 1892""], [""303413"", ""wordlist_or_less"", 1886, 6, ""Rafael Celed\u00f3n 1886""], [""127051"", ""wordlist_or_less"", 1884, 6, ""Isaacs, Jorge 1884""], [""31885"", ""wordlist_or_less"", 1872, 3, ""Ernst, Adolf 1872""]]}",10.7018,language,-73.6363,South America,,Arhuaco,'Arhuaco [arhu1242][arh]-l-':1,12993
False,Spoken L1 Language,0,0,0,,32,498,ait,arik1264,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3446679"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Arikem_language"", ""label"": null}], ""meds"": [[""154958"", ""wordlist_or_less"", 1948, 10, ""Rondon, C\u00e1ndido M. S. and de Faria, Jo\u00e3o Barbosa 1948""], [""121991"", ""wordlist_or_less"", 1932, 4, ""Curt Nimuendaj\u00fa 1932""], [""56850"", ""wordlist_or_less"", 1925, 2, ""Raimundo Lopes 1925""]]}",-8.924,language,-63.742,South America,,Arikem,'Arikem [arik1264][ait]-l-':1,2001
